20745,13072.137254901962
20746,25420.524064171124
20747,14627.935828877005
20748,24277.058823529413
20749,11185.970588235294
20750,15595.448529411764
20751,15634.262032085562
20752,14222.95294117647
20753,20970.058823529413
20754,22112.352941176472
20755,20970.058823529413
20756,11943.329411764706
20757,16700.347593582886
20758,25420.524064171124
20759,17965.33823529412
20760,14577.04705882353
20761,13072.137254901962
20762,39698.57352941176
20763,22112.352941176472
20764,23890.308823529413
20765,15595.448529411764
20766,13072.137254901962
20767,17965.33823529412
20768,11943.329411764706
20769,14222.95294117647
20770,14991.098039215687
20771,11185.970588235294
20772,14991.098039215687
20773,15634.262032085562
20774,25420.524064171124
20775,24277.058823529413
20776,39698.57352941176
20777,14577.04705882353
20778,14627.935828877005
20779,13072.137254901962
20780,16700.347593582886
20781,11943.329411764706
20782,15595.448529411764
20783,15634.262032085562
20784,17965.33823529412
20785,25420.524064171124
20786,22112.352941176472
20787,20970.058823529413
20788,13072.137254901962
20789,14222.95294117647
20790,14991.098039215687
20791,14222.95294117647
20792,20970.058823529413
20793,39698.57352941176
20794,11185.970588235294
20795,13072.137254901962
20796,11943.329411764706
20797,24277.058823529413
20798,23890.308823529413
20799,14991.098039215687
20800,25420.524064171124
20801,22112.352941176472
20802,15634.262032085562
20803,16700.347593582886
20804,24277.058823529413
20805,14577.04705882353
20806,14627.935828877005
20807,13072.137254901962
20808,17965.33823529412
20809,11943.329411764706
20810,13072.137254901962
20811,20970.058823529413
20812,15595.448529411764
20813,23890.308823529413
20814,14222.95294117647
20815,39698.57352941176
20816,11185.970588235294
20817,15634.262032085562
20818,15595.448529411764
20819,14627.935828877005
20820,39698.57352941176
20821,22112.352941176472
20822,23890.308823529413
20823,14577.04705882353
20824,24277.058823529413
20825,13072.137254901962
20826,14991.098039215687
20827,17965.33823529412
20828,11943.329411764706
20829,25420.524064171124
20830,11185.970588235294
20831,14222.95294117647
20832,16700.347593582886
20833,20970.058823529413
20834,13072.137254901962
20835,13072.137254901962
20836,15595.448529411764
20837,15634.262032085562
20838,25420.524064171124
20839,14222.95294117647
20840,39698.57352941176
20841,14577.04705882353
20842,23890.308823529413
20843,24277.058823529413
20844,17965.33823529412
20845,22112.352941176472
20846,23890.308823529413
20847,11185.970588235294
20848,16700.347593582886
20849,24277.058823529413
20850,14577.04705882353
20851,14627.935828877005
20852,13072.137254901962
20853,14991.098039215687
20854,11943.329411764706
20855,22112.352941176472
20856,20970.058823529413
20857,17965.33823529412
20858,16700.347593582886
20859,13072.137254901962
20860,11185.970588235294
20861,14627.935828877005
20862,15634.262032085562
20863,14222.95294117647
20864,13072.137254901962
20865,15595.448529411764
20866,23890.308823529413
20867,39698.57352941176
20868,25420.524064171124
20869,11943.329411764706
20870,20970.058823529413
20871,23890.308823529413
20872,24277.058823529413
20873,11185.970588235294
20874,17965.33823529412
20875,16700.347593582886
20876,22112.352941176472
20877,13072.137254901962
20878,14627.935828877005
20879,14577.04705882353
20880,14991.098039215687
20881,15595.448529411764
20882,11943.329411764706
20883,11185.970588235294
20884,15634.262032085562
20885,14222.95294117647
20886,14627.935828877005
20887,13072.137254901962
20888,39698.57352941176
20889,16700.347593582886
20890,14577.04705882353
20891,17965.33823529412
20892,14991.098039215687
20893,25420.524064171124
20894,22112.352941176472
20895,24277.058823529413
20896,20970.058823529413
20897,13072.137254901962
20898,25420.524064171124
20899,23890.308823529413
20900,16700.347593582886
20901,15595.448529411764
20902,11185.970588235294
20903,24277.058823529413
20904,14577.04705882353
20905,14627.935828877005
20906,13072.137254901962
20907,15595.448529411764
20908,17965.33823529412
20909,39698.57352941176
20910,15634.262032085562
20911,14222.95294117647
20912,20970.058823529413
20913,13072.137254901962
20914,11943.329411764706
20915,23890.308823529413
20916,14991.098039215687
20917,16700.347593582886
20918,17965.33823529412
20919,39698.57352941176
20920,25420.524064171124
20921,22112.352941176472
20922,14222.95294117647
20923,14627.935828877005
20924,13072.137254901962
20925,24277.058823529413
20926,14991.098039215687
20927,15634.262032085562
20928,16700.347593582886
20929,11943.329411764706
20930,11185.970588235294
20931,14577.04705882353
20932,14627.935828877005
20933,13072.137254901962
20934,15595.448529411764
20935,39698.57352941176
20936,25420.524064171124
20937,22112.352941176472
20938,24277.058823529413
20939,20970.058823529413
20940,14577.04705882353
20941,13072.137254901962
20942,23890.308823529413
20943,14991.098039215687
20944,15634.262032085562
20945,16700.347593582886
20946,13072.137254901962
20947,17965.33823529412
20948,15595.448529411764
20949,11185.970588235294
20950,14222.95294117647
20951,14627.935828877005
20952,17965.33823529412
20953,11943.329411764706
20954,22112.352941176472
20955,15634.262032085562
20956,20970.058823529413
20957,16700.347593582886
20958,14577.04705882353
20959,11185.970588235294
20960,13072.137254901962
20961,13072.137254901962
20962,14991.098039215687
20963,15595.448529411764
20964,39698.57352941176
20965,25420.524064171124
20966,23890.308823529413
20967,14222.95294117647
20968,24277.058823529413
20969,14627.935828877005
20970,20970.058823529413
20971,15595.448529411764
20972,23890.308823529413
20973,16700.347593582886
20974,14577.04705882353
20975,13072.137254901962
20976,17965.33823529412
20977,11943.329411764706
20978,22112.352941176472
20979,15634.262032085562
20980,14991.098039215687
20981,39698.57352941176
20982,11943.329411764706
20983,22112.352941176472
20984,11185.970588235294
20985,14222.95294117647
20986,14627.935828877005
20987,13072.137254901962
20988,14991.098039215687
20989,39698.57352941176
20990,25420.524064171124
20991,23890.308823529413
20992,14222.95294117647
20993,24277.058823529413
20994,20970.058823529413
20995,14577.04705882353
20996,13072.137254901962
20997,23890.308823529413
20998,15595.448529411764
20999,17965.33823529412
21000,15634.262032085562
21001,16700.347593582886
21002,20970.058823529413
21003,14577.04705882353
21004,14627.935828877005
21005,13072.137254901962
21006,11943.329411764706
21007,15595.448529411764
21008,39698.57352941176
21009,25420.524064171124
21010,22112.352941176472
21011,11185.970588235294
21012,15634.262032085562
21013,24277.058823529413
21014,13072.137254901962
21015,11185.970588235294
21016,14991.098039215687
21017,39698.57352941176
21018,23890.308823529413
21019,14222.95294117647
21020,16700.347593582886
21021,13072.137254901962
21022,17965.33823529412
21023,22112.352941176472
21024,14991.098039215687
21025,25420.524064171124
21026,15634.262032085562
21027,24277.058823529413
21028,14577.04705882353
21029,14627.935828877005
21030,13072.137254901962
21031,11943.329411764706
21032,20970.058823529413
21033,15595.448529411764
21034,25420.524064171124
21035,11185.970588235294
21036,15634.262032085562
21037,14222.95294117647
21038,24277.058823529413
21039,20970.058823529413
21040,14627.935828877005
21041,13072.137254901962
21042,14991.098039215687
21043,17965.33823529412
21044,39698.57352941176
21045,11943.329411764706
21046,22112.352941176472
21047,23890.308823529413
21048,16700.347593582886
21049,14577.04705882353
21050,13072.137254901962
21488,20970.058823529413
21489,15595.448529411764
21490,22112.352941176472
